index	gene_id	gene_name	expressions	expression_rate	percentile
54458	ENSG00000280238.1	AC022400.8	77	13.676731793960922	30.03470154966234
10303	ENSG00000159197.4	KCNE2	77	13.676731793960922	30.03470154966234
24067	ENSG00000222713.1	RN7SKP51	77	13.676731793960922	30.03470154966234
57143	ENSG00000286598.1	AC100756.3	77	13.676731793960922	30.03470154966234
26228	ENSG00000226358.1	KRT8P38	77	13.676731793960922	30.03470154966234
32282	ENSG00000235725.1	AC007389.2	77	13.676731793960922	30.03470154966234
36347	ENSG00000244740.1	AC092991.1	76	13.49911190053286	29.8841580621566
41721	ENSG00000255433.5	LINC02735	76	13.49911190053286	29.8841580621566
32092	ENSG00000235421.1	AC114501.2	76	13.49911190053286	29.8841580621566
26890	ENSG00000227339.1	THRAP3P1	76	13.49911190053286	29.8841580621566
29284	ENSG00000231095.1	GYG1P3	76	13.49911190053286	29.8841580621566
12873	ENSG00000170748.7	RBMXL2	76	13.49911190053286	29.8841580621566
57081	ENSG00000286534.1	AC021683.6	76	13.49911190053286	29.8841580621566
20670	ENSG00000207101.1	Y_RNA	76	13.49911190053286	29.8841580621566
40023	ENSG00000253440.1	IGHV3-33-2	76	13.49911190053286	29.8841580621566
52344	ENSG00000276290.1	RBBP4P3	76	13.49911190053286	29.8841580621566
40060	ENSG00000253488.1	SINHCAFP3	76	13.49911190053286	29.8841580621566
44461	ENSG00000259990.2	AC133561.2	76	13.49911190053286	29.8841580621566
27534	ENSG00000228364.1	SAR1AP1	76	13.49911190053286	29.8841580621566
12948	ENSG00000171053.10	PATE1	76	13.49911190053286	29.8841580621566
36893	ENSG00000248625.1	AC079768.1	76	13.49911190053286	29.8841580621566
26940	ENSG00000227411.1	ACNATP	76	13.49911190053286	29.8841580621566
42836	ENSG00000257846.2	AL512310.6	76	13.49911190053286	29.8841580621566
15986	ENSG00000185638.9	FTH1P14	76	13.49911190053286	29.8841580621566
47776	ENSG00000266893.1	AC005394.1	76	13.49911190053286	29.8841580621566
46778	ENSG00000264666.1	AC020558.1	76	13.49911190053286	29.8841580621566
49882	ENSG00000271134.1	IFITM3P9	76	13.49911190053286	29.8841580621566
55319	ENSG00000283480.1	AL512380.2	76	13.49911190053286	29.8841580621566
48023	ENSG00000267211.1	AC003043.1	76	13.49911190053286	29.8841580621566
36406	ENSG00000245651.3	AC083805.1	76	13.49911190053286	29.8841580621566
16144	ENSG00000186191.8	BPIFB4	76	13.49911190053286	29.8841580621566
24754	ENSG00000224109.3	CENPVL3	76	13.49911190053286	29.8841580621566
13126	ENSG00000171794.4	UTF1	76	13.49911190053286	29.8841580621566
22165	ENSG00000213558.3	HMGN2P32	76	13.49911190053286	29.8841580621566
48190	ENSG00000267413.1	LINC01901	76	13.49911190053286	29.8841580621566
58504	ENSG00000287991.1	AL162151.3	76	13.49911190053286	29.8841580621566
16333	ENSG00000187003.7	ACTL7A	76	13.49911190053286	29.8841580621566
16158	ENSG00000186244.7	AC091180.1	76	13.49911190053286	29.8841580621566
27751	ENSG00000228717.1	AF013593.1	76	13.49911190053286	29.8841580621566
22769	ENSG00000215070.4	XRCC6P5	76	13.49911190053286	29.8841580621566
31352	ENSG00000234282.1	AL109809.2	76	13.49911190053286	29.8841580621566
48200	ENSG00000267423.1	AC005616.1	76	13.49911190053286	29.8841580621566
21742	ENSG00000212466.1	RNU6-952P	76	13.49911190053286	29.8841580621566
26262	ENSG00000226409.3	AL450332.1	76	13.49911190053286	29.8841580621566
26905	ENSG00000227358.1	AL354861.1	76	13.49911190053286	29.8841580621566
19227	ENSG00000202023.1	SNORD81	76	13.49911190053286	29.8841580621566
28589	ENSG00000230039.1	CCNYL5	76	13.49911190053286	29.8841580621566
41078	ENSG00000254699.1	LINC02695	76	13.49911190053286	29.8841580621566
20084	ENSG00000205456.11	TP53TG3D	76	13.49911190053286	29.8841580621566
26610	ENSG00000226933.1	NRBF2P2	76	13.49911190053286	29.8841580621566
26491	ENSG00000226755.2	VPS25P1	76	13.49911190053286	29.8841580621566
11979	ENSG00000166947.15	EPB42	76	13.49911190053286	29.8841580621566
38657	ENSG00000251483.2	LYPLA1P2	76	13.49911190053286	29.8841580621566
13690	ENSG00000174562.13	KLK15	76	13.49911190053286	29.8841580621566
22130	ENSG00000213486.3	AC108039.1	76	13.49911190053286	29.8841580621566
27259	ENSG00000227941.1	UQCRBP2	76	13.49911190053286	29.8841580621566
29493	ENSG00000231419.6	LINC00689	76	13.49911190053286	29.8841580621566
36006	ENSG00000243915.1	THAP12P2	76	13.49911190053286	29.8841580621566
11747	ENSG00000166104.15	AC126323.1	76	13.49911190053286	29.8841580621566
35528	ENSG00000242670.1	RPL22P13	76	13.49911190053286	29.8841580621566
49576	ENSG00000270654.1	NUTF2P8	76	13.49911190053286	29.8841580621566
33764	ENSG00000238012.2	AC114752.1	76	13.49911190053286	29.8841580621566
51054	ENSG00000273294.1	C1QTNF3-AMACR	76	13.49911190053286	29.8841580621566
38463	ENSG00000251201.8	TMED7-TICAM2	76	13.49911190053286	29.8841580621566
45095	ENSG00000260870.1	NDUFB10P1	76	13.49911190053286	29.8841580621566
18665	ENSG00000200726.1	SNORD115-8	76	13.49911190053286	29.8841580621566
19799	ENSG00000204529.4	GUCY2EP	76	13.49911190053286	29.8841580621566
40967	ENSG00000254574.1	AC105219.2	76	13.49911190053286	29.8841580621566
18055	ENSG00000199326.1	RNU6-1298P	76	13.49911190053286	29.8841580621566
32490	ENSG00000236062.1	GSTM5P1	76	13.49911190053286	29.8841580621566
51812	ENSG00000275026.1	GXYLT1P4	76	13.49911190053286	29.8841580621566
45043	ENSG00000260797.1	AC106734.1	76	13.49911190053286	29.8841580621566
55161	ENSG00000283242.1	MIR384	76	13.49911190053286	29.8841580621566
43751	ENSG00000259104.2	PTCSC3	76	13.49911190053286	29.8841580621566
43426	ENSG00000258740.1	AL691403.1	76	13.49911190053286	29.8841580621566
27887	ENSG00000228941.1	UBE3AP2	76	13.49911190053286	29.8841580621566
45194	ENSG00000261007.2	NPM1P3	76	13.49911190053286	29.8841580621566
7696	ENSG00000138653.10	NDST4	76	13.49911190053286	29.8841580621566
54861	ENSG00000282033.1	AC074387.1	76	13.49911190053286	29.8841580621566
50842	ENSG00000272865.2	AL591686.2	76	13.49911190053286	29.8841580621566
31629	ENSG00000234711.1	TUBB8P11	76	13.49911190053286	29.8841580621566
52169	ENSG00000275830.2	AL390755.1	76	13.49911190053286	29.8841580621566
43571	ENSG00000258905.1	TRAV32	76	13.49911190053286	29.8841580621566
21974	ENSG00000213184.3	AP003040.1	76	13.49911190053286	29.8841580621566
55763	ENSG00000284601.1	AL590440.2	76	13.49911190053286	29.8841580621566
11876	ENSG00000166530.8	HSBP1P2	76	13.49911190053286	29.8841580621566
25220	ENSG00000224816.1	NAP1L4P2	76	13.49911190053286	29.8841580621566
44607	ENSG00000260188.1	AC002464.1	76	13.49911190053286	29.8841580621566
38259	ENSG00000250877.1	AC095056.1	76	13.49911190053286	29.8841580621566
40344	ENSG00000253810.1	PSAT1P1	76	13.49911190053286	29.8841580621566
18135	ENSG00000199508.1	RNA5SP110	76	13.49911190053286	29.8841580621566
57565	ENSG00000287031.1	AC093307.1	76	13.49911190053286	29.8841580621566
28067	ENSG00000229229.1	AC022201.1	76	13.49911190053286	29.8841580621566
55784	ENSG00000284622.2	SCYGR10	75	13.321492007104796	29.731062990116865
30826	ENSG00000233479.1	AC017074.2	75	13.321492007104796	29.731062990116865
36177	ENSG00000244302.2	PEX5L-AS2	75	13.321492007104796	29.731062990116865
58065	ENSG00000287538.1	AC109635.6	75	13.321492007104796	29.731062990116865
31633	ENSG00000234715.2	AC005064.1	75	13.321492007104796	29.731062990116865
46810	ENSG00000264736.1	BDP1P	75	13.321492007104796	29.731062990116865
19900	ENSG00000204780.5	IGKV1OR9-1	75	13.321492007104796	29.731062990116865
27986	ENSG00000229102.1	AC076966.2	75	13.321492007104796	29.731062990116865
56307	ENSG00000285719.2	AL356275.1	75	13.321492007104796	29.731062990116865
54101	ENSG00000279770.1	LINC00552	75	13.321492007104796	29.731062990116865
38624	ENSG00000251439.1	KRTAP4-17P	75	13.321492007104796	29.731062990116865
34227	ENSG00000239322.1	ATP6V1B1-AS1	75	13.321492007104796	29.731062990116865
46815	ENSG00000264744.1	MIR3689C	75	13.321492007104796	29.731062990116865
33699	ENSG00000237923.1	LINC02570	75	13.321492007104796	29.731062990116865
44817	ENSG00000260476.1	AC104794.4	75	13.321492007104796	29.731062990116865
36758	ENSG00000248408.1	LINC02469	75	13.321492007104796	29.731062990116865
44824	ENSG00000260484.1	AC131902.1	75	13.321492007104796	29.731062990116865
18077	ENSG00000199373.1	RNA5SP453	75	13.321492007104796	29.731062990116865
28164	ENSG00000229373.9	LINC00452	75	13.321492007104796	29.731062990116865
43299	ENSG00000258595.2	CYB5AP3	75	13.321492007104796	29.731062990116865
1498	ENSG00000080572.13	DNAAF6	75	13.321492007104796	29.731062990116865
51687	ENSG00000274727.1	AL137028.1	75	13.321492007104796	29.731062990116865
21969	ENSG00000213179.4	RPL17P41	75	13.321492007104796	29.731062990116865
41502	ENSG00000255188.1	AP003327.1	75	13.321492007104796	29.731062990116865
33148	ENSG00000237068.1	RPL5P2	75	13.321492007104796	29.731062990116865
44057	ENSG00000259466.1	NPM1P47	75	13.321492007104796	29.731062990116865
41464	ENSG00000255148.2	AC239802.2	75	13.321492007104796	29.731062990116865
27133	ENSG00000227723.1	AL596188.1	75	13.321492007104796	29.731062990116865
14747	ENSG00000179997.8	RPA3P1	75	13.321492007104796	29.731062990116865
58226	ENSG00000287706.1	AC092924.2	75	13.321492007104796	29.731062990116865
23184	ENSG00000217539.2	IQCB2P	75	13.321492007104796	29.731062990116865
56133	ENSG00000285521.1	AC119673.1	75	13.321492007104796	29.731062990116865
21858	ENSG00000212932.3	RPL23AP4	75	13.321492007104796	29.731062990116865
37180	ENSG00000249102.3	AC034223.1	75	13.321492007104796	29.731062990116865
26852	ENSG00000227269.1	AL162427.1	75	13.321492007104796	29.731062990116865
45230	ENSG00000261055.1	AL450468.2	75	13.321492007104796	29.731062990116865
22045	ENSG00000213310.3	CYCSP19	75	13.321492007104796	29.731062990116865
55994	ENSG00000285051.2	SLC7A14-AS1	75	13.321492007104796	29.731062990116865
45504	ENSG00000261435.1	AL592164.1	75	13.321492007104796	29.731062990116865
57333	ENSG00000286795.1	AL161652.1	75	13.321492007104796	29.731062990116865
38187	ENSG00000250752.2	RPL23AP96	75	13.321492007104796	29.731062990116865
37587	ENSG00000249820.1	AC055753.1	75	13.321492007104796	29.731062990116865
22099	ENSG00000213423.4	RBMX2P2	75	13.321492007104796	29.731062990116865
53098	ENSG00000278060.1	AC012366.1	75	13.321492007104796	29.731062990116865
30709	ENSG00000233309.1	RPS6P12	75	13.321492007104796	29.731062990116865
24412	ENSG00000223586.6	LINC01312	75	13.321492007104796	29.731062990116865
12480	ENSG00000169006.7	NTSR2	75	13.321492007104796	29.731062990116865
57494	ENSG00000286959.1	AC104383.1	75	13.321492007104796	29.731062990116865
28905	ENSG00000230515.1	AC092580.2	75	13.321492007104796	29.731062990116865
35429	ENSG00000242407.1	AC091179.1	75	13.321492007104796	29.731062990116865
57470	ENSG00000286935.1	AC079296.2	75	13.321492007104796	29.731062990116865
20017	ENSG00000205184.2	SLC10A5P1	75	13.321492007104796	29.731062990116865
25271	ENSG00000224896.2	SIGLEC30P	75	13.321492007104796	29.731062990116865
29949	ENSG00000232139.6	LINC00867	75	13.321492007104796	29.731062990116865
27391	ENSG00000228141.7	AC105339.1	75	13.321492007104796	29.731062990116865
31275	ENSG00000234169.1	LINC01868	75	13.321492007104796	29.731062990116865
29650	ENSG00000231675.1	AC005042.2	75	13.321492007104796	29.731062990116865
43773	ENSG00000259129.6	LINC00648	75	13.321492007104796	29.731062990116865
24781	ENSG00000224161.3	RPS26P54	75	13.321492007104796	29.731062990116865
56643	ENSG00000286081.1	AC016682.1	75	13.321492007104796	29.731062990116865
40754	ENSG00000254321.2	AC016813.1	75	13.321492007104796	29.731062990116865
42437	ENSG00000257046.5	SLCO1B3-SLCO1B7	75	13.321492007104796	29.731062990116865
43131	ENSG00000258399.7	AL117190.1	75	13.321492007104796	29.731062990116865
6416	ENSG00000131233.10	GJA9	75	13.321492007104796	29.731062990116865
48085	ENSG00000267284.2	AC022031.2	75	13.321492007104796	29.731062990116865
19072	ENSG00000201641.1	RNU6-1187P	75	13.321492007104796	29.731062990116865
23934	ENSG00000222352.1	RN7SKP221	75	13.321492007104796	29.731062990116865
57282	ENSG00000286741.1	AC008766.1	75	13.321492007104796	29.731062990116865
44659	ENSG00000260262.1	AC139887.3	75	13.321492007104796	29.731062990116865
27038	ENSG00000227568.1	SNX18P26	75	13.321492007104796	29.731062990116865
40977	ENSG00000254584.2	AL035078.1	75	13.321492007104796	29.731062990116865
20864	ENSG00000207371.1	Y_RNA	75	13.321492007104796	29.731062990116865
18189	ENSG00000199635.1	Y_RNA	75	13.321492007104796	29.731062990116865
26464	ENSG00000226707.1	AL359458.1	75	13.321492007104796	29.731062990116865
41698	ENSG00000255406.3	LINC02730	75	13.321492007104796	29.731062990116865
49739	ENSG00000270909.1	CR788268.1	75	13.321492007104796	29.731062990116865
25262	ENSG00000224883.1	Z99716.1	75	13.321492007104796	29.731062990116865
32133	ENSG00000235486.1	ANAPC1P6	75	13.321492007104796	29.731062990116865
34774	ENSG00000240720.9	LRRD1	75	13.321492007104796	29.731062990116865
34740	ENSG00000240626.3	RN7SL150P	75	13.321492007104796	29.731062990116865
20609	ENSG00000207010.1	RNU6-318P	75	13.321492007104796	29.731062990116865
56724	ENSG00000286164.1	AC034222.2	75	13.321492007104796	29.731062990116865
42858	ENSG00000257884.2	AL512310.7	75	13.321492007104796	29.731062990116865
56450	ENSG00000285876.1	AC093912.1	75	13.321492007104796	29.731062990116865
16442	ENSG00000187589.8	TERF1P2	75	13.321492007104796	29.731062990116865
40349	ENSG00000253817.1	AC120036.2	75	13.321492007104796	29.731062990116865
21310	ENSG00000211657.3	IGLV3-32	75	13.321492007104796	29.731062990116865
56361	ENSG00000285776.1	5S_rRNA	75	13.321492007104796	29.731062990116865
23657	ENSG00000221400.2	SNORD3J	75	13.321492007104796	29.731062990116865
25611	ENSG00000225415.2	ACKR4P1	75	13.321492007104796	29.731062990116865
12949	ENSG00000171054.8	OR13H1	75	13.321492007104796	29.731062990116865
41081	ENSG00000254702.1	AP002353.1	75	13.321492007104796	29.731062990116865
29203	ENSG00000230969.2	LINC02090	75	13.321492007104796	29.731062990116865
23286	ENSG00000218483.1	AL356277.1	74	13.143872113676732	29.591576368925104
4848	ENSG00000118903.6	BTF3P11	74	13.143872113676732	29.591576368925104
49625	ENSG00000270727.1	AL590032.1	74	13.143872113676732	29.591576368925104
15299	ENSG00000182814.7	FUNDC2P2	74	13.143872113676732	29.591576368925104
34330	ENSG00000239580.3	RN7SL675P	74	13.143872113676732	29.591576368925104
47465	ENSG00000266195.2	RN7SL163P	74	13.143872113676732	29.591576368925104
33482	ENSG00000237583.1	RPL34P8	74	13.143872113676732	29.591576368925104
49447	ENSG00000270432.1	OR7E108P	74	13.143872113676732	29.591576368925104
24039	ENSG00000222623.1	RNU6-1100P	74	13.143872113676732	29.591576368925104
27823	ENSG00000228820.2	RPSAP1	74	13.143872113676732	29.591576368925104
52015	ENSG00000275475.1	IGHV3-54	74	13.143872113676732	29.591576368925104
28408	ENSG00000229766.7	AL021396.1	74	13.143872113676732	29.591576368925104
27321	ENSG00000228041.2	EIF3JP1	74	13.143872113676732	29.591576368925104
45487	ENSG00000261410.1	AC009142.1	74	13.143872113676732	29.591576368925104
17723	ENSG00000198526.7	PABPC1P2	74	13.143872113676732	29.591576368925104
44922	ENSG00000260624.2	AC018943.1	74	13.143872113676732	29.591576368925104
35940	ENSG00000243749.1	TMEM35B	74	13.143872113676732	29.591576368925104
20788	ENSG00000207277.1	RNA5SP284	74	13.143872113676732	29.591576368925104
37686	ENSG00000249976.2	AC108157.1	74	13.143872113676732	29.591576368925104
33883	ENSG00000238193.1	HADHBP1	74	13.143872113676732	29.591576368925104
24970	ENSG00000224445.3	LINC01708	74	13.143872113676732	29.591576368925104
31879	ENSG00000235095.1	AC099654.2	74	13.143872113676732	29.591576368925104
24223	ENSG00000223208.1	RNU6-1217P	74	13.143872113676732	29.591576368925104
55759	ENSG00000284594.1	MIR7847	74	13.143872113676732	29.591576368925104
33354	ENSG00000237385.1	AL583839.1	74	13.143872113676732	29.591576368925104
33320	ENSG00000237337.1	ELAVL4-AS1	74	13.143872113676732	29.591576368925104
29434	ENSG00000231332.2	OOEP-AS1	74	13.143872113676732	29.591576368925104
32486	ENSG00000236054.1	SYN3-AS1	74	13.143872113676732	29.591576368925104
31029	ENSG00000233786.1	CDC27P1	74	13.143872113676732	29.591576368925104
35680	ENSG00000243064.8	ABCC13	74	13.143872113676732	29.591576368925104
46344	ENSG00000263749.2	OOSP1P2	74	13.143872113676732	29.591576368925104
38004	ENSG00000250472.1	TRIM36-IT1	74	13.143872113676732	29.591576368925104
54156	ENSG00000279844.1	AC096656.1	74	13.143872113676732	29.591576368925104
49753	ENSG00000270929.1	SRD5A3P1	74	13.143872113676732	29.591576368925104
40412	ENSG00000253892.1	AC022915.3	74	13.143872113676732	29.591576368925104
25881	ENSG00000225836.1	AL157400.1	74	13.143872113676732	29.591576368925104
37305	ENSG00000249312.1	ARL2BPP4	74	13.143872113676732	29.591576368925104
24066	ENSG00000222706.1	RN7SKP89	74	13.143872113676732	29.591576368925104
41870	ENSG00000255639.3	AC005833.1	74	13.143872113676732	29.591576368925104
19426	ENSG00000202498.1	SNORD116	74	13.143872113676732	29.591576368925104
55141	ENSG00000283213.1	AC130466.1	74	13.143872113676732	29.591576368925104
41497	ENSG00000255183.1	LINC02711	74	13.143872113676732	29.591576368925104
31020	ENSG00000233771.2	CICP5	74	13.143872113676732	29.591576368925104
16058	ENSG00000185903.10	OR11N1P	74	13.143872113676732	29.591576368925104
23469	ENSG00000219930.4	GAPDHP67	74	13.143872113676732	29.591576368925104
42576	ENSG00000257331.1	RACGAP1P1	74	13.143872113676732	29.591576368925104
55030	ENSG00000282993.1	AL356737.1	74	13.143872113676732	29.591576368925104
53039	ENSG00000277914.1	DDX6P2	74	13.143872113676732	29.591576368925104
47080	ENSG00000265372.1	MIR4675	74	13.143872113676732	29.591576368925104
19011	ENSG00000201523.1	RNA5SP205	74	13.143872113676732	29.591576368925104
23595	ENSG00000221040.2	U3	74	13.143872113676732	29.591576368925104
25593	ENSG00000225391.5	NHEG1	74	13.143872113676732	29.591576368925104
31785	ENSG00000234948.2	LINC01524	74	13.143872113676732	29.591576368925104
29256	ENSG00000231054.1	AC093833.1	74	13.143872113676732	29.591576368925104
30144	ENSG00000232451.2	AC018467.1	74	13.143872113676732	29.591576368925104
42734	ENSG00000257649.1	METTL7AP1	74	13.143872113676732	29.591576368925104
33406	ENSG00000237458.1	TUBB4BP3	74	13.143872113676732	29.591576368925104
17408	ENSG00000197549.9	PRAMENP	74	13.143872113676732	29.591576368925104
38235	ENSG00000250833.1	DNM1P17	74	13.143872113676732	29.591576368925104
46579	ENSG00000264245.1	AC233702.3	74	13.143872113676732	29.591576368925104
42062	ENSG00000256093.1	AC122688.1	74	13.143872113676732	29.591576368925104
27528	ENSG00000228354.1	AL450023.1	74	13.143872113676732	29.591576368925104
24035	ENSG00000222613.1	Y_RNA	74	13.143872113676732	29.591576368925104
33400	ENSG00000237450.5	RPL23AP71	74	13.143872113676732	29.591576368925104
31925	ENSG00000235156.5	TMEM30CP	74	13.143872113676732	29.591576368925104
35856	ENSG00000243531.1	AC079804.2	74	13.143872113676732	29.591576368925104
47599	ENSG00000266497.1	RDM1P2	74	13.143872113676732	29.591576368925104
47585	ENSG00000266463.1	MIR3196	74	13.143872113676732	29.591576368925104
42696	ENSG00000257570.1	AC020612.2	74	13.143872113676732	29.591576368925104
46969	ENSG00000265125.5	AC011824.2	74	13.143872113676732	29.591576368925104
33268	ENSG00000237268.2	AC092447.7	74	13.143872113676732	29.591576368925104
24495	ENSG00000223715.3	LINC01208	73	12.966252220248666	29.457192916801333
45681	ENSG00000261679.2	ATP5PDP1	73	12.966252220248666	29.457192916801333
28536	ENSG00000229961.3	AL357143.1	73	12.966252220248666	29.457192916801333
18559	ENSG00000200485.1	Y_RNA	73	12.966252220248666	29.457192916801333
18046	ENSG00000199308.1	RNU6-222P	73	12.966252220248666	29.457192916801333
40328	ENSG00000253793.1	AC008066.1	73	12.966252220248666	29.457192916801333
55959	ENSG00000284952.1	AC104472.3	73	12.966252220248666	29.457192916801333
13180	ENSG00000171999.7	OR52P2P	73	12.966252220248666	29.457192916801333
45775	ENSG00000261803.2	LINC02140	73	12.966252220248666	29.457192916801333
47822	ENSG00000266961.1	AP005482.1	73	12.966252220248666	29.457192916801333
37838	ENSG00000250227.1	TRIM60P14	73	12.966252220248666	29.457192916801333
54309	ENSG00000280053.1	AC011199.1	73	12.966252220248666	29.457192916801333
34286	ENSG00000239481.1	RPS3AP41	73	12.966252220248666	29.457192916801333
40117	ENSG00000253553.7	AC090578.1	73	12.966252220248666	29.457192916801333
39338	ENSG00000252514.1	RNU7-53P	73	12.966252220248666	29.457192916801333
40448	ENSG00000253939.1	AC007991.3	73	12.966252220248666	29.457192916801333
29610	ENSG00000231605.6	LINC01363	73	12.966252220248666	29.457192916801333
51506	ENSG00000274333.4	CU633967.1	73	12.966252220248666	29.457192916801333
14478	ENSG00000178596.10	GAPDHP29	73	12.966252220248666	29.457192916801333
40537	ENSG00000254040.2	AC103719.1	73	12.966252220248666	29.457192916801333
57899	ENSG00000287368.1	AL589645.1	73	12.966252220248666	29.457192916801333
41672	ENSG00000255377.1	DUXAP5	73	12.966252220248666	29.457192916801333
27004	ENSG00000227513.1	ILRUNP1	73	12.966252220248666	29.457192916801333
50903	ENSG00000272988.1	AC022392.1	73	12.966252220248666	29.457192916801333
40148	ENSG00000253587.2	IGHV3-30-2	73	12.966252220248666	29.457192916801333
20381	ENSG00000206706.1	Y_RNA	73	12.966252220248666	29.457192916801333
38411	ENSG00000251129.2	LINC02506	73	12.966252220248666	29.457192916801333
22804	ENSG00000215179.5	MAPK6P4	73	12.966252220248666	29.457192916801333
25666	ENSG00000225499.1	RPL15P4	73	12.966252220248666	29.457192916801333
28585	ENSG00000230030.1	AL353742.1	73	12.966252220248666	29.457192916801333
48143	ENSG00000267355.2	RPL9P29	73	12.966252220248666	29.457192916801333
32739	ENSG00000236451.3	AC067956.1	73	12.966252220248666	29.457192916801333
46035	ENSG00000262855.1	AC012146.3	73	12.966252220248666	29.457192916801333
28504	ENSG00000229919.3	ELOCP3	73	12.966252220248666	29.457192916801333
30375	ENSG00000232799.1	CRYGFP	73	12.966252220248666	29.457192916801333
39863	ENSG00000253256.1	AC134043.2	73	12.966252220248666	29.457192916801333
364	ENSG00000015568.13	RGPD5	73	12.966252220248666	29.457192916801333
236	ENSG00000009709.12	PAX7	73	12.966252220248666	29.457192916801333
44585	ENSG00000260159.1	AC091304.2	73	12.966252220248666	29.457192916801333
37537	ENSG00000249737.1	AC020980.1	73	12.966252220248666	29.457192916801333
38135	ENSG00000250670.1	AC004063.1	73	12.966252220248666	29.457192916801333
47955	ENSG00000267129.1	OR1AC1P	73	12.966252220248666	29.457192916801333
31334	ENSG00000234259.3	AC008550.1	73	12.966252220248666	29.457192916801333
30284	ENSG00000232667.10	AC004862.1	73	12.966252220248666	29.457192916801333
22735	ENSG00000214992.6	AKAP17BP	73	12.966252220248666	29.457192916801333
27870	ENSG00000228909.2	LINC01803	73	12.966252220248666	29.457192916801333
24658	ENSG00000223963.2	THAP12P8	73	12.966252220248666	29.457192916801333
42902	ENSG00000257976.1	AL079352.1	73	12.966252220248666	29.457192916801333
57350	ENSG00000286812.1	AP001120.5	73	12.966252220248666	29.457192916801333
51796	ENSG00000274999.1	MIR8052	73	12.966252220248666	29.457192916801333
57456	ENSG00000286919.1	AC133681.1	73	12.966252220248666	29.457192916801333
44811	ENSG00000260469.3	INSYN1-AS1	73	12.966252220248666	29.457192916801333
44088	ENSG00000259507.1	AC103968.1	73	12.966252220248666	29.457192916801333
34764	ENSG00000240687.2	AC082651.1	73	12.966252220248666	29.457192916801333
39886	ENSG00000253283.1	AC091175.1	73	12.966252220248666	29.457192916801333
54292	ENSG00000280029.4	AC244517.11	73	12.966252220248666	29.457192916801333
21638	ENSG00000212273.1	AC090821.1	73	12.966252220248666	29.457192916801333
30985	ENSG00000233714.1	AC012506.3	73	12.966252220248666	29.457192916801333
41238	ENSG00000254880.1	PKNOX2-AS1	73	12.966252220248666	29.457192916801333
40610	ENSG00000254134.1	IGHVII-74-1	73	12.966252220248666	29.457192916801333
20920	ENSG00000207453.1	RNU6-535P	73	12.966252220248666	29.457192916801333
28271	ENSG00000229559.2	AL353597.2	73	12.966252220248666	29.457192916801333
7822	ENSG00000139445.18	FOXN4	73	12.966252220248666	29.457192916801333
40184	ENSG00000253631.1	IGLV7-35	73	12.966252220248666	29.457192916801333
22905	ENSG00000215477.2	RCN1P1	73	12.966252220248666	29.457192916801333
27577	ENSG00000228430.9	AL162726.3	73	12.966252220248666	29.457192916801333
37223	ENSG00000249183.1	SUMO2P4	73	12.966252220248666	29.457192916801333
47333	ENSG00000265916.1	AC015818.5	73	12.966252220248666	29.457192916801333
50316	ENSG00000271848.2	AC073389.2	73	12.966252220248666	29.457192916801333
28097	ENSG00000229268.1	PES1P2	73	12.966252220248666	29.457192916801333
21684	ENSG00000212368.1	RNU6-1000P	73	12.966252220248666	29.457192916801333
29704	ENSG00000231755.1	CHODL-AS1	73	12.966252220248666	29.457192916801333
20220	ENSG00000206014.7	OR7E161P	73	12.966252220248666	29.457192916801333
48091	ENSG00000267291.1	AC008649.1	73	12.966252220248666	29.457192916801333
27852	ENSG00000228873.1	AC012307.1	73	12.966252220248666	29.457192916801333
25765	ENSG00000225661.7	RPL14P5	73	12.966252220248666	29.457192916801333
40586	ENSG00000254101.7	LINC02055	73	12.966252220248666	29.457192916801333
40195	ENSG00000253643.6	AC024958.1	73	12.966252220248666	29.457192916801333
36469	ENSG00000246394.7	ZNF84-DT	73	12.966252220248666	29.457192916801333
23064	ENSG00000216548.2	AL357084.1	73	12.966252220248666	29.457192916801333
43397	ENSG00000258707.2	AC023310.2	73	12.966252220248666	29.457192916801333
34041	ENSG00000238704.1	RNU7-97P	73	12.966252220248666	29.457192916801333
55827	ENSG00000284666.1	Z98259.2	73	12.966252220248666	29.457192916801333
38465	ENSG00000251204.1	AC027313.1	73	12.966252220248666	29.457192916801333
27393	ENSG00000228143.2	AL512649.1	73	12.966252220248666	29.457192916801333
591	ENSG00000042813.8	ZPBP	73	12.966252220248666	29.457192916801333
34546	ENSG00000240135.1	PSMD12P1	73	12.966252220248666	29.457192916801333
39741	ENSG00000253111.2	AC091114.1	72	12.788632326820604	29.314304182897576
53876	ENSG00000279466.1	AC073911.1	72	12.788632326820604	29.314304182897576
44622	ENSG00000260212.1	AL356432.3	72	12.788632326820604	29.314304182897576
52850	ENSG00000277498.1	AC107081.2	72	12.788632326820604	29.314304182897576
34818	ENSG00000240847.3	RN7SL497P	72	12.788632326820604	29.314304182897576
33451	ENSG00000237528.1	UQCR10P1	72	12.788632326820604	29.314304182897576
32295	ENSG00000235743.2	AL139231.1	72	12.788632326820604	29.314304182897576
46884	ENSG00000264922.1	MIR4540	72	12.788632326820604	29.314304182897576
50483	ENSG00000272154.5	AC244517.2	72	12.788632326820604	29.314304182897576
28245	ENSG00000229511.1	GAS2L1P1	72	12.788632326820604	29.314304182897576
30637	ENSG00000233200.1	LINC02634	72	12.788632326820604	29.314304182897576
